# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=8459
# Generated: 2026-07-20 11:53:55
# WAYPOINTS:
# WP: -1.602082,0.270989,-135.000000,124.338000,50
# WP: -1.740002,0.769999,-116.767000,113.485700,50
# WP: 1.770000,0.970001,12.479080,108.782400,50
# WP: 2.438963,-2.440071,135.000000,0.027976,50
# WP: -2.440071,-2.438963,-135.000000,0.027976,50

Time,X,Z,Theta1,Theta2
2.220,-1.527859,0.659869,-120.720900,122.831900
2.221,-1.528372,0.658262,-120.780900,122.838200
2.222,-1.528883,0.656656,-120.840900,122.844500
2.223,-1.529393,0.655048,-120.900900,122.850900
2.224,-1.529902,0.653440,-120.960900,122.857200
2.225,-1.530408,0.651832,-121.020900,122.863500
2.226,-1.530912,0.650224,-121.080900,122.869900
2.227,-1.531415,0.648615,-121.140900,122.876200
2.228,-1.531916,0.647005,-121.200900,122.882500
2.229,-1.532416,0.645396,-121.260900,122.888800
2.230,-1.532914,0.643786,-121.320900,122.895200
2.231,-1.533410,0.642175,-121.380900,122.901500
2.232,-1.533905,0.640565,-121.440900,122.907800
2.233,-1.534398,0.638954,-121.500900,122.914200
2.234,-1.534889,0.637342,-121.560900,122.920500
2.235,-1.535378,0.635731,-121.620900,122.926800
2.236,-1.535866,0.634119,-121.680900,122.933100
2.237,-1.536352,0.632507,-121.740900,122.939500
2.238,-1.536837,0.630894,-121.800900,122.945800
2.239,-1.537319,0.629280,-121.860900,122.952100
2.240,-1.537800,0.627667,-121.920900,122.958500
2.241,-1.538280,0.626053,-121.980900,122.964800
2.242,-1.538757,0.624439,-122.040900,122.971100
2.243,-1.539233,0.622825,-122.100900,122.977400
2.244,-1.539708,0.621210,-122.160900,122.983800
2.245,-1.540180,0.619595,-122.220900,122.990100
2.246,-1.540650,0.617980,-122.280900,122.996400
2.247,-1.541120,0.616364,-122.340900,123.002800
2.248,-1.541588,0.614747,-122.400900,123.009100
2.249,-1.542053,0.613132,-122.460900,123.015400
2.250,-1.542517,0.611515,-122.520900,123.021700
2.251,-1.542980,0.609898,-122.580900,123.028100
2.252,-1.543440,0.608280,-122.640900,123.034400
2.253,-1.543899,0.606663,-122.700900,123.040700
2.254,-1.544356,0.605045,-122.760900,123.047100
2.255,-1.544812,0.603426,-122.820900,123.053400
2.256,-1.545266,0.601808,-122.880900,123.059700
2.257,-1.545718,0.600189,-122.940900,123.066000
2.258,-1.546169,0.598570,-123.000900,123.072400
2.259,-1.546618,0.596950,-123.060900,123.078700
2.260,-1.547065,0.595330,-123.120900,123.085000
2.261,-1.547510,0.593710,-123.180900,123.091400
2.262,-1.547954,0.592090,-123.240900,123.097700
2.263,-1.548395,0.590470,-123.300900,123.104000
2.264,-1.548836,0.588848,-123.360900,123.110400
2.265,-1.549275,0.587227,-123.420900,123.116700
2.266,-1.549711,0.585606,-123.480900,123.123000
2.267,-1.550147,0.583983,-123.540900,123.129300
2.268,-1.550580,0.582361,-123.600900,123.135700
2.269,-1.551012,0.580738,-123.660900,123.142000
2.270,-1.551442,0.579116,-123.720900,123.148300
2.271,-1.551871,0.577493,-123.780900,123.154600
2.272,-1.552298,0.575869,-123.840900,123.161000
2.273,-1.552722,0.574246,-123.900900,123.167300
2.274,-1.553146,0.572622,-123.960900,123.173600
2.275,-1.553567,0.570998,-124.020900,123.180000
2.276,-1.553987,0.569374,-124.080900,123.186300
2.277,-1.554406,0.567748,-124.140900,123.192600
2.278,-1.554822,0.566124,-124.200900,123.198900
2.279,-1.555237,0.564499,-124.260900,123.205300
2.280,-1.555650,0.562873,-124.320900,123.211600
2.281,-1.556062,0.561247,-124.380900,123.217900
2.282,-1.556471,0.559621,-124.440900,123.224300
2.283,-1.556879,0.557995,-124.500900,123.230600
2.284,-1.557286,0.556368,-124.560900,123.236900
2.285,-1.557690,0.554741,-124.620900,123.243200
2.286,-1.558093,0.553115,-124.680900,123.249600
2.287,-1.558495,0.551487,-124.740900,123.255900
2.288,-1.558894,0.549859,-124.800900,123.262200
2.289,-1.559292,0.548232,-124.860900,123.268600
2.290,-1.559688,0.546604,-124.920900,123.274900
2.291,-1.560083,0.544975,-124.980900,123.281200
2.292,-1.560476,0.543347,-125.040900,123.287500
2.293,-1.560866,0.541718,-125.100900,123.293900
2.294,-1.561256,0.540089,-125.160900,123.300200
2.295,-1.561643,0.538460,-125.220900,123.306500
2.296,-1.562029,0.536830,-125.280900,123.312900
2.297,-1.562414,0.535200,-125.340900,123.319200
2.298,-1.562796,0.533570,-125.400900,123.325500
2.299,-1.563177,0.531940,-125.460900,123.331800
2.300,-1.563556,0.530309,-125.520900,123.338200
2.301,-1.563934,0.528679,-125.580900,123.344500
2.302,-1.564309,0.527048,-125.640900,123.350800
2.303,-1.564683,0.525416,-125.700900,123.357200
2.304,-1.565056,0.523785,-125.760900,123.363500
2.305,-1.565427,0.522154,-125.820900,123.369800
2.306,-1.565796,0.520522,-125.880900,123.376100
2.307,-1.566163,0.518890,-125.940900,123.382500
2.308,-1.566528,0.517257,-126.000900,123.388800
2.309,-1.566892,0.515625,-126.060900,123.395100
2.310,-1.567254,0.513992,-126.120900,123.401500
2.311,-1.567615,0.512359,-126.180900,123.407800
2.312,-1.567973,0.510726,-126.240900,123.414100
2.313,-1.568330,0.509093,-126.300900,123.420400
2.314,-1.568686,0.507459,-126.360900,123.426800
2.315,-1.569039,0.505826,-126.420900,123.433100
2.316,-1.569391,0.504191,-126.480900,123.439400
2.317,-1.569741,0.502557,-126.540900,123.445800
2.318,-1.570090,0.500923,-126.600900,123.452100
2.319,-1.570437,0.499289,-126.660900,123.458400
2.320,-1.570782,0.497654,-126.720900,123.464800
2.321,-1.571125,0.496019,-126.780900,123.471100
2.322,-1.571467,0.494384,-126.840900,123.477400
2.323,-1.571807,0.492748,-126.900900,123.483700
2.324,-1.572145,0.491113,-126.960900,123.490100
2.325,-1.572482,0.489477,-127.020900,123.496400
2.326,-1.572817,0.487841,-127.080900,123.502700
2.327,-1.573150,0.486205,-127.140900,123.509000
2.328,-1.573481,0.484569,-127.200900,123.515400
2.329,-1.573811,0.482932,-127.260900,123.521700
2.330,-1.574139,0.481296,-127.320900,123.528000
2.331,-1.574466,0.479659,-127.380900,123.534400
2.332,-1.574790,0.478022,-127.440900,123.540700
2.333,-1.575113,0.476384,-127.500900,123.547000
2.334,-1.575434,0.474747,-127.560900,123.553400
2.335,-1.575754,0.473110,-127.620900,123.559700
2.336,-1.576072,0.471472,-127.680900,123.566000
2.337,-1.576388,0.469834,-127.740900,123.572300
2.338,-1.576702,0.468197,-127.800900,123.578700
2.339,-1.577016,0.466558,-127.860900,123.585000
2.340,-1.577327,0.464920,-127.920900,123.591300
2.341,-1.577636,0.463281,-127.980900,123.597600
2.342,-1.577944,0.461643,-128.040900,123.604000
2.343,-1.578249,0.460004,-128.100900,123.610300
2.344,-1.578553,0.458365,-128.160900,123.616600
2.345,-1.578856,0.456726,-128.220900,123.623000
2.346,-1.579157,0.455087,-128.280900,123.629300
2.347,-1.579456,0.453447,-128.340900,123.635600
2.348,-1.579753,0.451808,-128.400900,123.642000
2.349,-1.580049,0.450168,-128.460900,123.648300
2.350,-1.580343,0.448528,-128.520900,123.654600
2.351,-1.580636,0.446888,-128.580900,123.660900
2.352,-1.580926,0.445248,-128.640900,123.667300
2.353,-1.581215,0.443608,-128.700900,123.673600
2.354,-1.581502,0.441968,-128.760900,123.679900
2.355,-1.581788,0.440327,-128.820900,123.686200
2.356,-1.582072,0.438686,-128.880900,123.692600
2.357,-1.582354,0.437046,-128.940900,123.698900
2.358,-1.582634,0.435405,-129.000900,123.705200
2.359,-1.582913,0.433763,-129.060900,123.711600
2.360,-1.583190,0.432122,-129.120900,123.717900
2.361,-1.583465,0.430481,-129.180900,123.724200
2.362,-1.583739,0.428839,-129.240900,123.730600
2.363,-1.584010,0.427198,-129.300900,123.736900
2.364,-1.584281,0.425556,-129.360900,123.743200
2.365,-1.584549,0.423915,-129.420900,123.749500
2.366,-1.584816,0.422273,-129.480900,123.755900
2.367,-1.585081,0.420631,-129.540900,123.762200
2.368,-1.585344,0.418989,-129.600900,123.768500
2.369,-1.585606,0.417346,-129.660900,123.774800
2.370,-1.585866,0.415704,-129.720900,123.781200
2.371,-1.586124,0.414062,-129.780900,123.787500
2.372,-1.586381,0.412419,-129.840900,123.793800
2.373,-1.586636,0.410777,-129.900900,123.800200
2.374,-1.586889,0.409134,-129.960900,123.806500
2.375,-1.587140,0.407491,-130.020900,123.812800
2.376,-1.587390,0.405848,-130.080900,123.819200
2.377,-1.587638,0.404205,-130.140900,123.825500
2.378,-1.587884,0.402562,-130.200900,123.831800
2.379,-1.588129,0.400918,-130.260900,123.838100
2.380,-1.588372,0.399275,-130.320900,123.844500
2.381,-1.588613,0.397632,-130.380900,123.850800
2.382,-1.588853,0.395988,-130.440900,123.857100
2.383,-1.589091,0.394345,-130.500900,123.863400
2.384,-1.589327,0.392701,-130.560900,123.869800
2.385,-1.589561,0.391058,-130.620900,123.876100
2.386,-1.589794,0.389413,-130.680900,123.882400
2.387,-1.590025,0.387770,-130.740900,123.888800
2.388,-1.590254,0.386126,-130.800900,123.895100
2.389,-1.590482,0.384482,-130.860900,123.901400
2.390,-1.590708,0.382838,-130.920900,123.907800
2.391,-1.590932,0.381194,-130.980900,123.914100
2.392,-1.591154,0.379549,-131.040900,123.920400
2.393,-1.591375,0.377905,-131.100900,123.926700
2.394,-1.591594,0.376261,-131.160900,123.933100
2.395,-1.591812,0.374616,-131.220900,123.939400
2.396,-1.592027,0.372971,-131.280900,123.945700
2.397,-1.592242,0.371327,-131.340900,123.952000
2.398,-1.592454,0.369682,-131.400900,123.958400
2.399,-1.592664,0.368038,-131.460900,123.964700
2.400,-1.592873,0.366393,-131.520900,123.971000
2.401,-1.593081,0.364748,-131.580900,123.977400
2.402,-1.593286,0.363103,-131.640900,123.983700
2.403,-1.593490,0.361458,-131.700900,123.990000
2.404,-1.593692,0.359814,-131.760900,123.996400
2.405,-1.593892,0.358169,-131.820900,124.002700
2.406,-1.594091,0.356523,-131.880900,124.009000
2.407,-1.594288,0.354878,-131.940900,124.015300
2.408,-1.594483,0.353233,-132.000900,124.021700
2.409,-1.594677,0.351588,-132.060900,124.028000
2.410,-1.594869,0.349943,-132.120900,124.034300
2.411,-1.595059,0.348298,-132.180900,124.040600
2.412,-1.595247,0.346652,-132.240900,124.047000
2.413,-1.595434,0.345007,-132.300900,124.053300
2.414,-1.595619,0.343362,-132.360900,124.059600
2.415,-1.595803,0.341716,-132.420900,124.066000
2.416,-1.595984,0.340071,-132.480900,124.072300
2.417,-1.596164,0.338425,-132.540900,124.078600
2.418,-1.596343,0.336780,-132.600900,124.085000
2.419,-1.596519,0.335135,-132.660900,124.091300
2.420,-1.596694,0.333489,-132.720900,124.097600
2.421,-1.596867,0.331844,-132.780900,124.103900
2.422,-1.597039,0.330198,-132.840900,124.110300
2.423,-1.597209,0.328553,-132.900900,124.116600
2.424,-1.597377,0.326907,-132.960900,124.122900
2.425,-1.597544,0.325261,-133.020900,124.129200
2.426,-1.597708,0.323616,-133.080900,124.135600
2.427,-1.597871,0.321971,-133.140900,124.141900
2.428,-1.598032,0.320325,-133.200900,124.148200
2.429,-1.598192,0.318679,-133.260900,124.154600
2.430,-1.598350,0.317034,-133.320900,124.160900
2.431,-1.598506,0.315388,-133.380900,124.167200
2.432,-1.598661,0.313742,-133.440900,124.173600
2.433,-1.598814,0.312097,-133.500900,124.179900
2.434,-1.598965,0.310452,-133.560900,124.186200
2.435,-1.599114,0.308805,-133.620900,124.192500
2.436,-1.599262,0.307160,-133.680900,124.198900
2.437,-1.599408,0.305515,-133.740900,124.205200
2.438,-1.599552,0.303869,-133.800900,124.211500
2.439,-1.599695,0.302223,-133.860900,124.217800
2.440,-1.599836,0.300578,-133.920900,124.224200
2.441,-1.599976,0.298933,-133.980900,124.230500
2.442,-1.600113,0.297287,-134.040900,124.236800
2.443,-1.600249,0.295642,-134.100900,124.243200
2.444,-1.600383,0.293997,-134.160900,124.249500
2.445,-1.600515,0.292350,-134.220900,124.255800
2.446,-1.600646,0.290705,-134.280900,124.262200
2.447,-1.600775,0.289060,-134.340900,124.268500
2.448,-1.600903,0.287415,-134.400900,124.274800
2.449,-1.601029,0.285770,-134.460900,124.281100
2.450,-1.601153,0.284124,-134.520900,124.287500
2.451,-1.601275,0.282479,-134.580900,124.293800
2.452,-1.601395,0.280834,-134.640900,124.300100
2.453,-1.601515,0.279189,-134.700900,124.306400
2.454,-1.601632,0.277543,-134.760900,124.312800
2.455,-1.601748,0.275898,-134.820900,124.319100
2.456,-1.601861,0.274253,-134.880900,124.325400
2.457,-1.601973,0.272608,-134.940900,124.331800
2.458,-1.602093,0.271012,-134.999100,124.337400
2.459,-1.602791,0.272505,-134.939100,124.301700
2.460,-1.603488,0.273999,-134.879100,124.266000
2.461,-1.604182,0.275495,-134.819100,124.230300
2.462,-1.604876,0.276992,-134.759100,124.194600
2.463,-1.605568,0.278490,-134.699100,124.158900
2.464,-1.606258,0.279989,-134.639100,124.123200
2.465,-1.606947,0.281489,-134.579100,124.087500
2.466,-1.607635,0.282990,-134.519100,124.051800
2.467,-1.608321,0.284493,-134.459100,124.016000
2.468,-1.609006,0.285997,-134.399100,123.980300
2.469,-1.609689,0.287501,-134.339100,123.944600
2.470,-1.610370,0.289007,-134.279100,123.908900
2.471,-1.611050,0.290514,-134.219100,123.873200
2.472,-1.611729,0.292022,-134.159100,123.837500
2.473,-1.612406,0.293531,-134.099100,123.801800
2.474,-1.613081,0.295042,-134.039100,123.766100
2.475,-1.613755,0.296553,-133.979100,123.730300
2.476,-1.614428,0.298065,-133.919100,123.694600
2.477,-1.615099,0.299579,-133.859100,123.658900
2.478,-1.615768,0.301094,-133.799100,123.623200
2.479,-1.616436,0.302610,-133.739100,123.587500
2.480,-1.617103,0.304127,-133.679100,123.551800
2.481,-1.617768,0.305646,-133.619100,123.516100
2.482,-1.618431,0.307165,-133.559100,123.480400
2.483,-1.619093,0.308685,-133.499100,123.444600
2.484,-1.619753,0.310207,-133.439100,123.408900
2.485,-1.620412,0.311729,-133.379100,123.373200
2.486,-1.621070,0.313253,-133.319100,123.337500
2.487,-1.621725,0.314778,-133.259100,123.301800
2.488,-1.622380,0.316304,-133.199100,123.266100
2.489,-1.623032,0.317831,-133.139100,123.230400
2.490,-1.623684,0.319359,-133.079100,123.194700
2.491,-1.624334,0.320888,-133.019100,123.158900
2.492,-1.624982,0.322419,-132.959100,123.123200
2.493,-1.625628,0.323950,-132.899100,123.087500
2.494,-1.626273,0.325483,-132.839100,123.051800
2.495,-1.626917,0.327016,-132.779100,123.016100
2.496,-1.627559,0.328551,-132.719100,122.980400
2.497,-1.628200,0.330087,-132.659100,122.944700
2.498,-1.628838,0.331624,-132.599100,122.909000
2.499,-1.629476,0.333161,-132.539100,122.873300
2.500,-1.630112,0.334701,-132.479100,122.837500
2.501,-1.630746,0.336241,-132.419100,122.801800
2.502,-1.631379,0.337782,-132.359100,122.766100
2.503,-1.632010,0.339324,-132.299100,122.730400
2.504,-1.632640,0.340868,-132.239100,122.694700
2.505,-1.633268,0.342412,-132.179100,122.659000
2.506,-1.633895,0.343958,-132.119100,122.623300
2.507,-1.634520,0.345504,-132.059100,122.587600
2.508,-1.635144,0.347052,-131.999100,122.551800
2.509,-1.635765,0.348601,-131.939100,122.516100
2.510,-1.636386,0.350151,-131.879100,122.480400
2.511,-1.637005,0.351702,-131.819100,122.444700
2.512,-1.637622,0.353253,-131.759100,122.409000
2.513,-1.638238,0.354806,-131.699100,122.373300
2.514,-1.638852,0.356361,-131.639100,122.337600
2.515,-1.639465,0.357916,-131.579100,122.301900
2.516,-1.640076,0.359472,-131.519100,122.266200
2.517,-1.640686,0.361029,-131.459100,122.230400
2.518,-1.641294,0.362587,-131.399100,122.194700
2.519,-1.641900,0.364147,-131.339100,122.159000
2.520,-1.642505,0.365708,-131.279100,122.123300
2.521,-1.643108,0.367269,-131.219100,122.087600
2.522,-1.643710,0.368831,-131.159100,122.051900
2.523,-1.644310,0.370395,-131.099100,122.016200
2.524,-1.644908,0.371959,-131.039100,121.980500
2.525,-1.645506,0.373525,-130.979100,121.944700
2.526,-1.646101,0.375091,-130.919100,121.909000
2.527,-1.646695,0.376660,-130.859100,121.873300
2.528,-1.647287,0.378229,-130.799100,121.837600
2.529,-1.647878,0.379798,-130.739100,121.801900
2.530,-1.648467,0.381369,-130.679100,121.766200
2.531,-1.649054,0.382941,-130.619100,121.730500
2.532,-1.649640,0.384514,-130.559100,121.694800
2.533,-1.650225,0.386088,-130.499100,121.659000
2.534,-1.650807,0.387663,-130.439100,121.623300
2.535,-1.651388,0.389239,-130.379100,121.587600
2.536,-1.651968,0.390816,-130.319100,121.551900
2.537,-1.652546,0.392394,-130.259100,121.516200
2.538,-1.653123,0.393973,-130.199100,121.480500
2.539,-1.653698,0.395553,-130.139100,121.444800
2.540,-1.654271,0.397134,-130.079100,121.409100
2.541,-1.654842,0.398716,-130.019100,121.373300
2.542,-1.655412,0.400300,-129.959100,121.337600
2.543,-1.655981,0.401884,-129.899100,121.301900
2.544,-1.656548,0.403469,-129.839100,121.266200
2.545,-1.657113,0.405055,-129.779100,121.230500
2.546,-1.657677,0.406642,-129.719100,121.194800
2.547,-1.658239,0.408231,-129.659100,121.159100
2.548,-1.658799,0.409820,-129.599100,121.123400
2.549,-1.659358,0.411410,-129.539100,121.087700
2.550,-1.659916,0.413002,-129.479100,121.051900
2.551,-1.660471,0.414594,-129.419100,121.016200
2.552,-1.661025,0.416187,-129.359100,120.980500
2.553,-1.661578,0.417781,-129.299100,120.944800
2.554,-1.662129,0.419376,-129.239100,120.909100
2.555,-1.662678,0.420972,-129.179100,120.873400
2.556,-1.663226,0.422570,-129.119100,120.837700
2.557,-1.663771,0.424168,-129.059100,120.802000
2.558,-1.664316,0.425767,-128.999100,120.766200
2.559,-1.664859,0.427367,-128.939100,120.730500
2.560,-1.665400,0.428969,-128.879100,120.694800
2.561,-1.665939,0.430571,-128.819100,120.659100
2.562,-1.666477,0.432174,-128.759100,120.623400
2.563,-1.667014,0.433778,-128.699100,120.587700
2.564,-1.667548,0.435383,-128.639100,120.552000
2.565,-1.668081,0.436989,-128.579100,120.516300
2.566,-1.668613,0.438597,-128.519100,120.480500
2.567,-1.669143,0.440204,-128.459100,120.444800
2.568,-1.669671,0.441813,-128.399100,120.409100
2.569,-1.670197,0.443423,-128.339100,120.373400
2.570,-1.670723,0.445035,-128.279100,120.337700
2.571,-1.671246,0.446646,-128.219100,120.302000
2.572,-1.671767,0.448259,-128.159100,120.266300
2.573,-1.672287,0.449873,-128.099100,120.230600
2.574,-1.672806,0.451488,-128.039100,120.194800
2.575,-1.673322,0.453103,-127.979100,120.159100
2.576,-1.673838,0.454721,-127.919100,120.123400
2.577,-1.674351,0.456338,-127.859100,120.087700
2.578,-1.674863,0.457956,-127.799100,120.052000
2.579,-1.675374,0.459576,-127.739100,120.016300
2.580,-1.675882,0.461197,-127.679100,119.980600
2.581,-1.676389,0.462818,-127.619100,119.944900
2.582,-1.676894,0.464441,-127.559100,119.909200
2.583,-1.677398,0.466064,-127.499100,119.873400
2.584,-1.677900,0.467689,-127.439100,119.837700
2.585,-1.678401,0.469314,-127.379100,119.802000
2.586,-1.678899,0.470940,-127.319100,119.766300
2.587,-1.679396,0.472568,-127.259100,119.730600
2.588,-1.679892,0.474196,-127.199100,119.694900
2.589,-1.680386,0.475825,-127.139100,119.659200
2.590,-1.680878,0.477455,-127.079100,119.623500
2.591,-1.681368,0.479086,-127.019100,119.587700
2.592,-1.681857,0.480718,-126.959100,119.552000
2.593,-1.682344,0.482351,-126.899100,119.516300
2.594,-1.682830,0.483984,-126.839100,119.480600
2.595,-1.683314,0.485618,-126.779100,119.444900
2.596,-1.683796,0.487255,-126.719100,119.409200
2.597,-1.684276,0.488891,-126.659100,119.373500
2.598,-1.684755,0.490529,-126.599100,119.337800
2.599,-1.685232,0.492167,-126.539100,119.302000
2.600,-1.685708,0.493806,-126.479100,119.266300
2.601,-1.686182,0.495446,-126.419100,119.230600
2.602,-1.686654,0.497087,-126.359100,119.194900
2.603,-1.687125,0.498729,-126.299100,119.159200
2.604,-1.687594,0.500373,-126.239100,119.123500
2.605,-1.688061,0.502016,-126.179100,119.087800
2.606,-1.688526,0.503661,-126.119100,119.052100
2.607,-1.688991,0.505307,-126.059100,119.016300
2.608,-1.689453,0.506953,-125.999100,118.980600
2.609,-1.689914,0.508601,-125.939100,118.944900
2.610,-1.690372,0.510249,-125.879100,118.909200
2.611,-1.690829,0.511898,-125.819100,118.873500
2.612,-1.691285,0.513549,-125.759100,118.837800
2.613,-1.691738,0.515200,-125.699100,118.802100
2.614,-1.692191,0.516852,-125.639100,118.766400
2.615,-1.692641,0.518504,-125.579100,118.730700
2.616,-1.693090,0.520158,-125.519100,118.694900
2.617,-1.693537,0.521813,-125.459100,118.659200
2.618,-1.693983,0.523468,-125.399100,118.623500
2.619,-1.694426,0.525125,-125.339100,118.587800
2.620,-1.694868,0.526782,-125.279100,118.552100
2.621,-1.695309,0.528440,-125.219100,118.516400
2.622,-1.695748,0.530100,-125.159100,118.480700
2.623,-1.696185,0.531759,-125.099100,118.445000
2.624,-1.696620,0.533420,-125.039100,118.409200
2.625,-1.697054,0.535082,-124.979100,118.373500
2.626,-1.697486,0.536744,-124.919100,118.337800
2.627,-1.697916,0.538408,-124.859100,118.302100
2.628,-1.698344,0.540072,-124.799100,118.266400
2.629,-1.698771,0.541738,-124.739100,118.230700
2.630,-1.699196,0.543403,-124.679100,118.195000
2.631,-1.699620,0.545070,-124.619100,118.159300
2.632,-1.700042,0.546739,-124.559100,118.123600
2.633,-1.700462,0.548407,-124.499100,118.087800
2.634,-1.700880,0.550076,-124.439100,118.052100
2.635,-1.701297,0.551747,-124.379100,118.016400
2.636,-1.701712,0.553418,-124.319100,117.980700
2.637,-1.702125,0.555090,-124.259100,117.945000
2.638,-1.702536,0.556763,-124.199100,117.909300
2.639,-1.702946,0.558437,-124.139100,117.873600
2.640,-1.703354,0.560112,-124.079100,117.837900
2.641,-1.703761,0.561787,-124.019100,117.802100
2.642,-1.704166,0.563463,-123.959100,117.766400
2.643,-1.704569,0.565141,-123.899100,117.730700
2.644,-1.704970,0.566818,-123.839100,117.695000
2.645,-1.705369,0.568498,-123.779100,117.659300
2.646,-1.705768,0.570177,-123.719100,117.623600
2.647,-1.706163,0.571857,-123.659100,117.587900
2.648,-1.706558,0.573539,-123.599100,117.552200
2.649,-1.706951,0.575221,-123.539100,117.516400
2.650,-1.707342,0.576904,-123.479100,117.480700
2.651,-1.707731,0.578588,-123.419100,117.445000
2.652,-1.708118,0.580273,-123.359100,117.409300
2.653,-1.708505,0.581959,-123.299100,117.373600
2.654,-1.708888,0.583645,-123.239100,117.337900
2.655,-1.709271,0.585332,-123.179100,117.302200
2.656,-1.709652,0.587020,-123.119100,117.266500
2.657,-1.710031,0.588709,-123.059100,117.230800
2.658,-1.710408,0.590398,-122.999100,117.195000
2.659,-1.710783,0.592089,-122.939100,117.159300
2.660,-1.711157,0.593780,-122.879100,117.123600
2.661,-1.711529,0.595472,-122.819100,117.087900
2.662,-1.711900,0.597165,-122.759100,117.052200
2.663,-1.712268,0.598859,-122.699100,117.016500
2.664,-1.712635,0.600553,-122.639100,116.980800
2.665,-1.713000,0.602248,-122.579100,116.945100
2.666,-1.713364,0.603945,-122.519100,116.909300
2.667,-1.713725,0.605641,-122.459100,116.873600
2.668,-1.714085,0.607339,-122.399100,116.837900
2.669,-1.714443,0.609038,-122.339100,116.802200
2.670,-1.714800,0.610737,-122.279100,116.766500
2.671,-1.715155,0.612437,-122.219100,116.730800
2.672,-1.715507,0.614138,-122.159100,116.695100
2.673,-1.715859,0.615840,-122.099100,116.659400
2.674,-1.716208,0.617542,-122.039100,116.623600
2.675,-1.716556,0.619245,-121.979100,116.587900
2.676,-1.716902,0.620949,-121.919100,116.552200
2.677,-1.717246,0.622654,-121.859100,116.516500
2.678,-1.717589,0.624360,-121.799100,116.480800
2.679,-1.717929,0.626066,-121.739100,116.445100
2.680,-1.718268,0.627773,-121.679100,116.409400
2.681,-1.718606,0.629482,-121.619100,116.373700
2.682,-1.718941,0.631190,-121.559100,116.338000
2.683,-1.719275,0.632899,-121.499100,116.302200
2.684,-1.719607,0.634609,-121.439100,116.266500
2.685,-1.719937,0.636321,-121.379100,116.230800
2.686,-1.720266,0.638032,-121.319100,116.195100
2.687,-1.720592,0.639745,-121.259100,116.159400
2.688,-1.720918,0.641458,-121.199100,116.123700
2.689,-1.721240,0.643172,-121.139100,116.088000
2.690,-1.721562,0.644887,-121.079100,116.052300
2.691,-1.721882,0.646603,-121.019100,116.016500
2.692,-1.722200,0.648319,-120.959100,115.980800
2.693,-1.722516,0.650036,-120.899100,115.945100
2.694,-1.722830,0.651754,-120.839100,115.909400
2.695,-1.723143,0.653473,-120.779100,115.873700
2.696,-1.723454,0.655192,-120.719100,115.838000
2.697,-1.723763,0.656912,-120.659100,115.802300
2.698,-1.724070,0.658633,-120.599100,115.766600
2.699,-1.724376,0.660354,-120.539100,115.730800
2.700,-1.724680,0.662077,-120.479100,115.695100
2.701,-1.724982,0.663800,-120.419100,115.659400
2.702,-1.725282,0.665524,-120.359100,115.623700
2.703,-1.725581,0.667248,-120.299100,115.588000
2.704,-1.725877,0.668974,-120.239100,115.552300
2.705,-1.726172,0.670700,-120.179100,115.516600
2.706,-1.726466,0.672426,-120.119100,115.480900
2.707,-1.726757,0.674153,-120.059100,115.445200
2.708,-1.727047,0.675882,-119.999100,115.409400
2.709,-1.727335,0.677611,-119.939100,115.373700
2.710,-1.727621,0.679340,-119.879100,115.338000
2.711,-1.727905,0.681071,-119.819100,115.302300
2.712,-1.728188,0.682802,-119.759100,115.266600
2.713,-1.728468,0.684534,-119.699100,115.230900
2.714,-1.728748,0.686266,-119.639100,115.195200
2.715,-1.729025,0.688000,-119.579100,115.159500
2.716,-1.729300,0.689733,-119.519100,115.123700
2.717,-1.729574,0.691468,-119.459100,115.088000
2.718,-1.729846,0.693204,-119.399100,115.052300
2.719,-1.730116,0.694940,-119.339100,115.016600
2.720,-1.730384,0.696676,-119.279100,114.980900
2.721,-1.730651,0.698414,-119.219100,114.945200
2.722,-1.730915,0.700152,-119.159100,114.909500
2.723,-1.731178,0.701891,-119.099100,114.873800
2.724,-1.731439,0.703631,-119.039100,114.838000
2.725,-1.731699,0.705371,-118.979100,114.802300
2.726,-1.731956,0.707112,-118.919100,114.766600
2.727,-1.732212,0.708853,-118.859100,114.730900
2.728,-1.732466,0.710596,-118.799100,114.695200
2.729,-1.732718,0.712339,-118.739100,114.659500
2.730,-1.732968,0.714082,-118.679100,114.623800
2.731,-1.733217,0.715827,-118.619100,114.588100
2.732,-1.733464,0.717572,-118.559100,114.552300
2.733,-1.733709,0.719318,-118.499100,114.516600
2.734,-1.733952,0.721064,-118.439100,114.480900
2.735,-1.734193,0.722811,-118.379100,114.445200
2.736,-1.734433,0.724559,-118.319100,114.409500
2.737,-1.734671,0.726308,-118.259100,114.373800
2.738,-1.734907,0.728057,-118.199100,114.338100
2.739,-1.735141,0.729806,-118.139100,114.302400
2.740,-1.735373,0.731557,-118.079100,114.266600
2.741,-1.735604,0.733308,-118.019100,114.230900
2.742,-1.735832,0.735060,-117.959100,114.195200
2.743,-1.736059,0.736812,-117.899100,114.159500
2.744,-1.736284,0.738566,-117.839100,114.123800
2.745,-1.736508,0.740319,-117.779100,114.088100
2.746,-1.736729,0.742074,-117.719100,114.052400
2.747,-1.736949,0.743829,-117.659100,114.016700
2.748,-1.737167,0.745585,-117.599100,113.981000
